# SESSION
# session_id,1758175695
# config,default.json

timestamp,fps,latency_ms,num_boxes,num_keypoints
1758175695782,24.912184582515184,17.234999919310212,0,0
1758175695799,972.7627296994536,0.35799993202090263,0,0
1758175695817,1332.4450183084614,0.28920010663568974,0,0
1758175695837,1253.6038966800697,0.30099996365606785,0,0
1758175695853,1401.7380038707192,0.2801001537591219,0,0
1758175695871,1396.2578366583703,0.2841001842170954,0,0
1758175695887,1411.6317686944033,0.28050015680491924,0,0
1758175695902,1093.4935988765064,0.29710005037486553,0,0
1758175695918,1356.300179462459,0.28939987532794476,0,0
1758175695934,1149.293198299943,0.3877000417560339,0,0
1758175695951,1401.1490148819796,0.2851998433470726,0,0
1758175695967,1410.6358800841988,0.27459999546408653,0,0
1758175695983,1404.4942510129931,0.27760001830756664,0,0
1758175695998,1131.0936444694103,0.4012999124825001,0,0
1758175696013,1302.2530501606225,0.2818999346345663,0,0
1758175696028,1384.466233755768,0.28069992549717426,0,0
1758175696044,1082.8368413396217,0.36780000664293766,0,0
1758175696061,922.0839160719055,0.5131000652909279,0,0
1758175696076,1295.1691169020405,0.2812000457197428,0,0
1758175696092,1154.4676885015488,0.2818000502884388,0,0
1758175696108,1391.5945416678007,0.28290017507970333,0,0
1758175696123,1394.6999362232473,0.28300005942583084,0,0
1758175696139,1103.752864382562,0.4805999342352152,0,0
1758175696154,1391.788449137279,0.2834999468177557,0,0
1758175696171,1123.4693877764553,0.3249999135732651,0,0
1758175696187,1397.6236299441923,0.2812000457197428,0,0
1758175696203,1374.1925304788306,0.2862000837922096,0,0
1758175696219,1152.3394401975545,0.31669996678829193,0,0
1758175696235,1075.037512962498,0.49320003017783165,0,0
1758175696250,1371.742182048022,0.2862000837922096,0,0
1758175696266,1410.4371488657962,0.2778000198304653,0,0
1758175696282,1144.5576060629237,0.32940017990767956,0,0
1758175696300,1414.4275661023514,0.27740001678466797,0,0
1758175696317,1390.8208029517361,0.28169993311166763,0,0
1758175696332,1384.6577132308519,0.28350017964839935,0,0
1758175696347,1147.8422128535253,0.4437000025063753,0,0
1758175696363,1419.2449414024163,0.27650012634694576,0,0
1758175696378,1402.3279461110162,0.28460007160902023,0,0
1758175696395,1045.0413313952272,0.4763000179082155,0,0
1758175696413,1400.3641613596972,0.2840000670403242,0,0
1758175696429,1368.9256595993018,0.2927999012172222,0,0
1758175696445,1207.5837670264984,0.39760000072419643,0,0
1758175696461,1059.771126186268,0.3885000478476286,0,0
1758175696476,1266.4640984918494,0.2864000853151083,0,0
1758175696493,1045.4783619627003,0.34929998219013214,0,0
1758175696509,1275.8354323139642,0.28520007617771626,0,0
1758175696527,843.810771979768,0.63699996098876,0,0
1758175696544,1290.3224466742774,0.2996001858264208,0,0
1758175696560,1265.5024631078916,0.3158000763505697,0,0
1758175696576,1383.3171314905283,0.27680001221597195,0,0
1758175696592,1316.8287382967678,0.30339998193085194,0,0
1758175696608,1170.548847416229,0.31209993176162243,0,0
1758175696625,1330.3183235941108,0.29230001382529736,0,0
1758175696642,1304.8016446398067,0.30170008540153503,0,0
1758175696659,1308.557972149287,0.2999999560415745,0,0
1758175696675,1387.1549110179371,0.27980003505945206,0,0
1758175696691,1404.8888856905662,0.2794000320136547,0,0
1758175696706,1199.9042572480216,0.3890001680701971,0,0
1758175696721,1417.8361167038213,0.2755001187324524,0,0
1758175696737,1341.561838506585,0.3122999332845211,0,0
1758175696754,1400.7564781811357,0.2791001461446285,0,0
1758175696770,1407.2613587662402,0.27439999394118786,0,0
1758175696785,1242.8534790468354,0.3044998738914728,0,0
1758175696800,1395.4789050394554,0.2864999696612358,0,0
1758175696816,1391.5945416678007,0.2888999879360199,0,0
1758175696832,1180.7768872779739,0.29339990578591824,0,0
1758175696847,936.8559303104757,0.5540000274777412,0,0
1758175696864,1354.8296958218564,0.28540007770061493,0,0
1758175696880,1136.1054948775668,0.34829997457563877,0,0
1758175696896,1410.6358800841988,0.2809001598507166,0,0
1758175696911,1414.0270896072004,0.2791001461446285,0,0
1758175696927,1308.044671816859,0.31569995917379856,0,0
1758175696943,1409.8403654649178,0.2816000487655401,0,0
1758175696958,1414.8273373735005,0.2779001370072365,0,0
1758175696976,885.7396066585028,0.5697000306099653,0,0
1758175696992,1414.0270896072004,0.27959980070590973,0,0
1758175697008,1369.300120033858,0.30090007930994034,0,0
1758175697024,1327.139954849088,0.2864000853151083,0,0
1758175697039,1383.3171314905283,0.28629996813833714,0,0
1758175697054,1432.2544476924688,0.27430010959506035,0,0
1758175697069,1289.1582305950944,0.268799951300025,0,0
1758175697085,1169.5906554032913,0.33900002017617226,0,0
